seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,dlc,data_hex,interface
1033,1786717979.8199463,609651.364667269,485490496,1,0,0,8,6699BCEDBB1B0200,can0
1034,1786717979.8208811,609651.365595061,485490496,1,0,0,8,6699B1ED699B7900,can0
1035,1786717979.821834,609651.366547769,485490496,1,0,0,8,6699CCEC7EA80000,can0
1036,1786717979.822438,609651.367151936,485490496,1,0,0,8,6699CBEC82780000,can0
1037,1786717979.8229787,609651.367692686,485490496,1,0,0,8,6699DCEC119D0000,can0
1038,1786717979.8235052,609651.368218311,485490496,1,0,0,8,6699DBECCE7B0000,can0
1039,1786717979.824262,609651.368977394,485490496,1,0,0,8,6699ECECC7680000,can0
1040,1786717979.8249505,609651.369664311,485490496,1,0,0,8,6699EBEC5E780000,can0
1041,1786717979.8274996,609651.372219853,485490496,1,0,0,8,6699FCECB26D0000,can0
1042,1786717979.8285089,609651.373225394,485490496,1,0,0,8,6699FBECAF4A0000,can0
1043,1786717979.8608952,609651.405615686,485490497,1,0,0,8,6699FBEC07550000,can0
1044,1786717979.909321,609651.454040769,485441761,1,0,0,8,669915203D030000,can0
1045,1786717979.9101963,609651.454910519,485490496,1,0,0,8,669915203D030000,can0
1046,1786717979.910903,609651.455618103,485442017,1,0,0,8,6699152003030000,can0
1047,1786717979.9116025,609651.456316936,485490497,1,0,0,8,6699152003030000,can0
1048,1786717979.9297497,609651.474469728,485490657,1,0,0,8,6699FF0FAC260000,can0
1049,1786717979.9307158,609651.475432478,485490657,1,0,0,8,66991C20D846FFFF,can0
1050,1786717980.012795,609651.557514019,485490657,1,0,0,8,669902207C150000,can0
1051,1786717980.1869888,609651.731789228,773,0,0,0,8,0000000000000000,can0
1052,1786717980.188042,609651.732757228,775,0,0,0,8,1234567856494300,can0
1053,1786717980.306785,609651.851504645,485490497,1,0,0,8,66998DED7D150000,can0
1054,1786717980.3090863,609651.85380052,485490497,1,0,0,8,66998BED48000000,can0
1055,1786717980.6246982,609652.169417561,485490497,1,0,0,8,66998BED49000000,can0
1056,1786717980.6719806,609652.216701686,485490497,1,0,0,8,6699BCED83B90100,can0
1057,1786717980.6731954,609652.217912436,485490497,1,0,0,8,6699CCEC6D7C0000,can0
1058,1786717980.6742032,609652.218918311,485490497,1,0,0,8,6699CBEC32750000,can0
1059,1786717980.675064,609652.219777811,485490497,1,0,0,8,6699DCEC97AA0000,can0
1060,1786717980.6815968,609652.22631577,485490497,1,0,0,8,6699DBEC68780000,can0
1061,1786717980.6825705,609652.22728577,485490497,1,0,0,8,6699ECEC228B0000,can0
1062,1786717980.68357,609652.228285853,485490497,1,0,0,8,6699EBEC947B0000,can0
1063,1786717980.684528,609652.22924277,485490497,1,0,0,8,6699FCEC9A070000,can0
1064,1786717980.6850834,609652.229795936,485490497,1,0,0,8,6699FBEC08550000,can0
1065,1786717980.7666554,609652.311377561,485490496,1,0,0,8,6699DBED7A120000,can0
1066,1786717980.827695,609652.372414437,485490496,1,0,0,8,6699BCED651C0200,can0
1067,1786717980.828596,609652.373311437,485490496,1,0,0,8,6699B1ED74917900,can0
1068,1786717980.8292418,609652.373955062,485490496,1,0,0,8,6699CCEC93A80000,can0
1069,1786717980.829794,609652.374507437,485490496,1,0,0,8,6699CBEC82780000,can0
1070,1786717980.8302982,609652.37501202,485490496,1,0,0,8,6699DCECD79C0000,can0
1071,1786717980.8482895,609652.393005437,485490496,1,0,0,8,6699DBECC97B0000,can0
1072,1786717980.8489497,609652.393662353,485490496,1,0,0,8,6699ECEC42690000,can0
1073,1786717980.8495886,609652.394300978,485490496,1,0,0,8,6699EBEC59780000,can0
1074,1786717980.8501139,609652.394826228,485490496,1,0,0,8,6699FCECA76D0000,can0
1075,1786717980.850612,609652.395324478,485490496,1,0,0,8,6699FBECAC4A0000,can0
1076,1786717980.9100647,609652.454785228,485490657,1,0,0,8,6699FF0FAC260000,can0
1077,1786717980.9121401,609652.45685852,485490657,1,0,0,8,66991C20D846FFFF,can0
1078,1786717981.0060577,609652.550777603,485490496,1,0,0,8,66998DED7D150000,can0
1079,1786717981.0529401,609652.597660437,435295296,1,0,0,8,007D151801047452,can0
1080,1786717981.0546145,609652.59933027,435294784,1,0,0,8,C00B520000FFFFFF,can0
1081,1786717981.0559833,609652.60069952,435294784,1,0,0,8,C1FF4A00FFFFFFFF,can0
1082,1786717981.056857,609652.601572562,435357504,1,0,0,8,52010D0C8B0000FF,can0
1083,1786717981.0577438,609652.602458937,435294784,1,0,0,8,C00B520103FFFFFF,can0
1084,1786717981.0586114,609652.603325895,435294784,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1085,1786717981.0593963,609652.60411052,435357504,1,0,0,8,5202610C7E0000FF,can0
1086,1786717981.060073,609652.604786895,435294784,1,0,0,8,A00B520203FFFFFF,can0
1087,1786717981.0607338,609652.605447562,435294784,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1088,1786717981.0614157,609652.60612852,435357504,1,0,0,8,52030A0C560000FF,can0
1089,1786717981.0690842,609652.613803103,435294784,1,0,0,8,A00B520303FFFFFF,can0
1090,1786717981.0718906,609652.616608187,435294784,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1091,1786717981.0726955,609652.617409812,435357504,1,0,0,8,52047907950000FF,can0
1092,1786717981.0732815,609652.61799452,435294784,1,0,0,8,A00B520403FFFFFF,can0
1093,1786717981.0738215,609652.618534562,435294784,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1094,1786717981.0743368,609652.619048687,435357248,1,0,0,8,52FFFC00FFFFFFFF,can0
1095,1786717981.1770139,609652.721732937,485441761,1,0,0,8,66990100D0EDFCFF,can0
1096,1786717981.1785588,609652.723273937,485441761,1,0,0,8,66990100DCEDFEFF,can0
1097,1786717981.182187,609652.72690602,485441761,1,0,0,8,66990100DAEDFFFF,can0
1098,1786717981.1903737,609652.73509002,485441761,1,0,0,8,669901002720FFFF,can0
1099,1786717981.1922858,609652.737000395,773,0,0,0,8,0000000000000000,can0
1100,1786717981.1929464,609652.737659562,775,0,0,0,8,1234567856494300,can0
1101,1786717981.1966233,609652.741341187,485490496,1,0,0,8,6699DAED00000000,can0
1102,1786717981.1998508,609652.74456877,485490496,1,0,0,8,6699272066D50300,can0
1103,1786717981.201396,609652.746111437,485490496,1,0,0,8,6699DCED95200000,can0
1104,1786717981.2020767,609652.746789853,485490496,1,0,0,8,6699DDEDE6830200,can0
1105,1786717981.2034953,609652.748212187,485490496,1,0,0,8,6699D0ED730E0000,can0
1106,1786717981.204378,609652.749093603,485490496,1,0,0,8,6699D1EDF9030000,can0
1107,1786717981.2051945,609652.749908062,485490496,1,0,0,8,6699D2ED420E0000,can0
1108,1786717981.2074008,609652.75211527,485490496,1,0,0,8,6699D3EDC9020000,can0
1109,1786717981.212233,609652.756949853,485490497,1,0,0,8,66990102FC000000,can0
1110,1786717981.213877,609652.758593853,485490497,1,0,0,8,66990A02FC000000,can0
1111,1786717981.2559927,609652.80072827,435295297,1,0,0,8,007D15C400047479,can0
1112,1786717981.2573538,609652.802142895,435294785,1,0,0,8,C00B790000FFFFFF,can0
1113,1786717981.2584538,609652.803167103,435294785,1,0,0,8,C1FF4900FFFFFFFF,can0
1114,1786717981.2594655,609652.804179645,435357505,1,0,0,8,7901AF0B6B0000FF,can0
1115,1786717981.2604215,609652.80513627,435294785,1,0,0,8,C00B790103FFFFFF,can0
1116,1786717981.2612898,609652.806007187,435294785,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1117,1786717981.2627661,609652.807483187,435357505,1,0,0,8,79020A0C8F0000FF,can0
1118,1786717981.2645793,609652.809294812,435294785,1,0,0,8,A00B790203FFFFFF,can0
1119,1786717981.2659853,609652.810702812,435294785,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1120,1786717981.2669885,609652.811702687,435357505,1,0,0,8,79035B0C710000FF,can0
1121,1786717981.267909,609652.812623437,435294785,1,0,0,8,A00B790303FFFFFF,can0
1122,1786717981.2712898,609652.816007437,435294785,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1123,1786717981.2723668,609652.817088103,435357505,1,0,0,8,79048108090000FF,can0
1124,1786717981.2732198,609652.817934478,435294785,1,0,0,8,A00B790403FFFFFF,can0
1125,1786717981.2741952,609652.818911145,435294785,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1126,1786717981.2749732,609652.819687353,435357249,1,0,0,8,79FFFC00FFFFFFFF,can0
1127,1786717981.276718,609652.821433728,485490497,1,0,0,8,6699000201000000,can0
1128,1786717981.2775726,609652.822287437,485490497,1,0,0,8,6699020200000000,can0
1129,1786717981.278356,609652.82306952,485490497,1,0,0,8,6699070200000000,can0
1130,1786717981.2793255,609652.824041395,485490497,1,0,0,8,66991E0300000000,can0
1131,1786717981.2806356,609652.825360978,485490497,1,0,0,8,66991C0300000000,can0
1132,1786717981.2821035,609652.826818645,485490497,1,0,0,8,66998DED7D150000,can0
1133,1786717981.3104796,609652.855198937,485490497,1,0,0,8,66998FEDC4000000,can0
1134,1786717981.3113976,609652.85611102,485490497,1,0,0,8,6699ECED04740000,can0
1135,1786717981.3124225,609652.857136687,485490497,1,0,0,8,6699DAED00000000,can0
1136,1786717981.3586855,609652.903404687,502267712,1,0,0,8,A01D6699431001A8,can0
1137,1786717981.359679,609652.904393187,502267712,1,0,0,8,A10E0A00FF3F0000,can0
1138,1786717981.3603392,609652.905052937,502267712,1,0,0,8,A200000000000000,can0
1139,1786717981.360933,609652.90564627,502267712,1,0,0,8,A300000000000000,can0
1140,1786717981.3614972,609652.906209437,502267712,1,0,0,8,A40000FFFFFFFFFF,can0
1141,1786717981.3620548,609652.906768103,502267712,1,0,0,8,C01D669942100117,can0
1142,1786717981.3625937,609652.907306937,502267712,1,0,0,8,C19DA20162A00400,can0
1143,1786717981.3652065,609652.90992177,502267712,1,0,0,8,C200000000000000,can0
1144,1786717981.367061,609652.91177752,502267712,1,0,0,8,C300110000000000,can0
1145,1786717981.3679552,609652.912671812,502267712,1,0,0,8,C40000FFFFFFFFFF,can0
1146,1786717981.5134141,609653.058134229,485490497,1,0,0,8,6699B3ED01000000,can0
1147,1786717981.5143588,609653.05907427,485490497,1,0,0,8,6699BCEDD5B90100,can0
1148,1786717981.6058445,609653.150565979,502267713,1,0,0,8,E026669950100000,can0
1149,1786717981.6067932,609653.15150852,502267713,1,0,0,8,E1010000FFFFFFFF,can0
1150,1786717981.607552,609653.152266895,502267713,1,0,0,8,E28515AF14000000,can0
1151,1786717981.608265,609653.152978479,502267713,1,0,0,8,E30000CC02000000,can0
1152,1786717981.6089725,609653.153687937,502267713,1,0,0,8,E400350900009F01,can0
1153,1786717981.6099088,609653.154624354,502267713,1,0,0,8,E58A9A1300FFFFFF,can0
1154,1786717981.6218095,609653.16653027,485490497,1,0,0,8,66998BED48000000,can0
1155,1786717981.6731157,609653.217835937,485490497,1,0,0,8,6699BCEDD5B90100,can0
1156,1786717981.6743126,609653.21903002,485490497,1,0,0,8,6699CCECA47C0000,can0
1157,1786717981.675529,609653.220245312,485490497,1,0,0,8,6699CBEC26750000,can0
1158,1786717981.6768374,609653.22155277,485490497,1,0,0,8,6699DCECF0AA0000,can0
1159,1786717981.6779625,609653.222676937,485490497,1,0,0,8,6699DBEC62780000,can0
1160,1786717981.6787806,609653.22349577,485490497,1,0,0,8,6699ECEC268B0000,can0
1161,1786717981.6796744,609653.224389229,485490497,1,0,0,8,6699EBEC907B0000,can0
1162,1786717981.6811733,609653.225888479,485490497,1,0,0,8,6699FCEC8C070000,can0
1163,1786717981.6835487,609653.228265729,485490497,1,0,0,8,6699FBEC08550000,can0
1164,1786717981.7630885,609653.307816562,485490497,1,0,0,8,66994E0301000000,can0
1165,1786717981.768549,609653.313268937,485490496,1,0,0,8,66998DED7D150000,can0
1166,1786717981.7694848,609653.314200354,485490496,1,0,0,8,6699DBED7A120000,can0
1167,1786717981.8190527,609653.363773229,485490496,1,0,0,8,6699BCED4A1C0200,can0
1168,1786717981.8202193,609653.364933437,485490496,1,0,0,8,6699B1ED3F8E7900,can0
1169,1786717981.821116,609653.365834354,485490496,1,0,0,8,6699CCECA2A80000,can0
1170,1786717981.8220375,609653.366752937,485490496,1,0,0,8,6699CBEC85780000,can0
1171,1786717981.8236732,609653.368389562,485490496,1,0,0,8,6699DCEC309D0000,can0
1172,1786717981.8244967,609653.369212479,485490496,1,0,0,8,6699DBECCF7B0000,can0
1173,1786717981.8252347,609653.369948687,485490496,1,0,0,8,6699ECECDA680000,can0
1174,1786717981.8267574,609653.37147227,485490496,1,0,0,8,6699EBEC5E780000,can0
1175,1786717981.8274953,609653.372209312,485490496,1,0,0,8,6699FCECD06D0000,can0
1176,1786717981.8289547,609653.373668812,485490496,1,0,0,8,6699FBECB24A0000,can0
1177,1786717981.9080453,609653.452765229,485490497,1,0,0,8,66998DED7E150000,can0
1178,1786717981.9157012,609653.460420895,485490657,1,0,0,8,6699FF0FAC260000,can0
1179,1786717981.9191957,609653.463915104,485490657,1,0,0,8,66991C206848FFFF,can0
1180,1786717982.1839025,609653.728626854,773,0,0,0,8,0000000000000000,can0
1181,1786717982.1851048,609653.72981927,775,0,0,0,8,1234567856494300,can0
1182,1786717982.2649443,609653.809661271,502267713,1,0,0,8,0026669950100001,can0
1183,1786717982.2659397,609653.810655437,502267713,1,0,0,8,01010000FFFFFFFF,can0
1184,1786717982.266883,609653.811596937,502267713,1,0,0,8,028515AF14000000,can0
1185,1786717982.2676132,609653.812327729,502267713,1,0,0,8,030000CC02000000,can0
1186,1786717982.268324,609653.813038604,502267713,1,0,0,8,0400350900009F01,can0
1187,1786717982.2764385,609653.821153896,502267713,1,0,0,8,058A9A1300FFFFFF,can0
1188,1786717982.2772312,609653.821945437,502267713,1,0,0,8,20286699A0100013,can0
1189,1786717982.2780063,609653.822724312,502267713,1,0,0,8,210031003F003700,can0
1190,1786717982.2801337,609653.824848646,502267713,1,0,0,8,225A002C02BF04E1,can0
1191,1786717982.2808318,609653.825545729,502267713,1,0,0,8,230148055799FB98,can0
1192,1786717982.2865245,609653.831239687,502267713,1,0,0,8,248A9A9E5CFFFFFF,can0
1193,1786717982.2871947,609653.831908479,502267713,1,0,0,8,25FFFFFFFFFFFFFF,can0
1194,1786717982.287768,609653.832481396,502267713,1,0,0,8,402666994F100100,can0
1195,1786717982.2882667,609653.832979229,502267713,1,0,0,8,41430000004F1100,can0
1196,1786717982.2888107,609653.833525021,502267713,1,0,0,8,4200D52800008A9A,can0
1197,1786717982.289337,609653.834049562,502267713,1,0,0,8,43ED15088D11FFFF,can0
1198,1786717982.2898872,609653.834600812,502267713,1,0,0,8,44FFFFFFFFFFFFFF,can0
1199,1786717982.290581,609653.835295271,502267713,1,0,0,8,45FFFFFFFFFFFFFF,can0
1200,1786717982.2912092,609653.835922937,485490497,1,0,0,8,6699DCED4F110000,can0
1201,1786717982.2936428,609653.838357187,485490497,1,0,0,8,6699DDEDD5280000,can0
1202,1786717982.2945344,609653.839247896,485490497,1,0,0,8,6699D3ED01010000,can0
1203,1786717982.3840358,609653.928756854,485490657,1,0,0,8,669901207C150000,can0
1204,1786717982.3850412,609653.929756646,485490657,1,0,0,8,66990E200D000000,can0
1205,1786717982.4092228,609653.953942187,502267712,1,0,0,8,E0266699501000CA,can0
1206,1786717982.4109092,609653.955625896,502267712,1,0,0,8,E1020000FFFFFFFF,can0
1207,1786717982.414185,609653.958899687,502267712,1,0,0,8,E28515AB14000000,can0
1208,1786717982.4157689,609653.960485271,502267712,1,0,0,8,E30000CD02000000,can0
1209,1786717982.4169383,609653.961652312,502267712,1,0,0,8,E400420E00009602,can0
1210,1786717982.417752,609653.962464854,502267712,1,0,0,8,E5EE9A4001FFFFFF,can0
1211,1786717982.4199479,609653.964664896,502267712,1,0,0,8,00286699A0100040,can0
1212,1786717982.4211423,609653.965855729,502267712,1,0,0,8,0101410090002601,can0
1213,1786717982.4218965,609653.966611104,502267712,1,0,0,8,02D300BE024A044E,can0
1214,1786717982.4226093,609653.967324229,502267712,1,0,0,8,030D750AB5980E9A,can0
1215,1786717982.4232926,609653.968005854,502267712,1,0,0,8,04EE9A9C5FFFFFFF,can0
1216,1786717982.4239588,609653.968673562,502267712,1,0,0,8,05FFFFFFFFFFFFFF,can0
1217,1786717982.424629,609653.969343062,502267712,1,0,0,8,202666994F100100,can0
1218,1786717982.4256034,609653.970320979,502267712,1,0,0,8,2143000000962000,can0
1219,1786717982.4264665,609653.971181979,502267712,1,0,0,8,2200E7830200EE9A,can0
1220,1786717982.4272532,609653.971965771,502267712,1,0,0,8,23EE1508DE11FFFF,can0
1221,1786717982.4282877,609653.973001104,502267712,1,0,0,8,24FFFFFFFFFFFFFF,can0
1222,1786717982.4289412,609653.973654479,502267712,1,0,0,8,25FFFFFFFFFFFFFF,can0
1223,1786717982.4298441,609653.974557479,485490496,1,0,0,8,6699DCED96200000,can0
1224,1786717982.431189,609653.975905562,485490496,1,0,0,8,6699DDEDE7830200,can0
1225,1786717982.432055,609653.976770146,485490496,1,0,0,8,6699D3EDCA020000,can0
1226,1786717982.5529473,609654.097667854,435295296,1,0,0,8,007C151801047470,can0
1227,1786717982.5540206,609654.098734187,435294784,1,0,0,8,E00B700000FFFFFF,can0
1228,1786717982.5546591,609654.099371562,435294784,1,0,0,8,E1FF4A00FFFFFFFF,can0
1229,1786717982.555198,609654.099910687,435357504,1,0,0,8,70010E0C8B0000FF,can0
1230,1786717982.5564938,609654.101209271,435294784,1,0,0,8,E00B700103FFFFFF,can0
1231,1786717982.5572858,609654.102000354,435294784,1,0,0,8,E1FFFFFFFFFFFFFF,can0
1232,1786717982.558081,609654.102795354,435357504,1,0,0,8,7002620C800000FF,can0
1233,1786717982.558832,609654.103546937,435294784,1,0,0,8,C00B700203FFFFFF,can0
1234,1786717982.5595648,609654.104279562,435294784,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1235,1786717982.5602956,609654.105010812,435357504,1,0,0,8,70030A0C570000FF,can0
1236,1786717982.5610325,609654.105747271,435294784,1,0,0,8,C00B700303FFFFFF,can0
1237,1786717982.5618486,609654.106563312,435294784,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1238,1786717982.562709,609654.107424104,435357504,1,0,0,8,70047807910000FF,can0
1239,1786717982.5634422,609654.108156646,435294784,1,0,0,8,C00B700403FFFFFF,can0
1240,1786717982.564139,609654.108853062,435294784,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1241,1786717982.5651922,609654.109905521,435357248,1,0,0,8,70FFFC00FFFFFFFF,can0
1242,1786717982.5660014,609654.110715646,233966912,1,0,0,8,0001FDFFFFFFFFFF,can0
1243,1786717982.6183202,609654.163041229,485490497,1,0,0,8,66998DED7D150000,can0
1244,1786717982.6717427,609654.216462146,485490497,1,0,0,8,6699BCED4AB90100,can0
1245,1786717982.6755927,609654.220313604,485490497,1,0,0,8,6699CCEC3C7C0000,can0
1246,1786717982.6767302,609654.221444896,485490497,1,0,0,8,6699CBECCD740000,can0
1247,1786717982.677741,609654.222456187,485490497,1,0,0,8,6699DCECBDAA0000,can0
1248,1786717982.679502,609654.224217354,485490497,1,0,0,8,6699DBEC6B780000,can0
1249,1786717982.6802802,609654.224992479,485490497,1,0,0,8,6699ECEC3A8B0000,can0
1250,1786717982.6810071,609654.225721396,485490497,1,0,0,8,6699EBEC987B0000,can0
1251,1786717982.6817236,609654.226436812,485490497,1,0,0,8,6699FCEC5B070000,can0
1252,1786717982.6824152,609654.227129187,485490497,1,0,0,8,6699FBEC08550000,can0
1253,1786717982.754562,609654.299281896,435295297,1,0,0,8,007D15C400047497,can0
1254,1786717982.7556891,609654.300404937,435294785,1,0,0,8,E00B970000FFFFFF,can0
1255,1786717982.7570422,609654.301757354,435294785,1,0,0,8,E1FF4800FFFFFFFF,can0
1256,1786717982.7581468,609654.302861562,435357505,1,0,0,8,9701AE0B6B0000FF,can0
1257,1786717982.759102,609654.303816771,435294785,1,0,0,8,E00B970103FFFFFF,can0
1258,1786717982.7600157,609654.304731937,435294785,1,0,0,8,E1FFFFFFFFFFFFFF,can0
1259,1786717982.760974,609654.305687937,435357505,1,0,0,8,97020B0C8D0000FF,can0
1260,1786717982.762023,609654.306737687,435294785,1,0,0,8,C00B970203FFFFFF,can0
1261,1786717982.7630398,609654.307756354,435294785,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1262,1786717982.76422,609654.308935062,435357505,1,0,0,8,97035C0C700000FF,can0
1263,1786717982.7648761,609654.309588729,435294785,1,0,0,8,C00B970303FFFFFF,can0
1264,1786717982.7664247,609654.311139937,435294785,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1265,1786717982.7673423,609654.312056521,435357505,1,0,0,8,97048108090000FF,can0
1266,1786717982.7681317,609654.312845979,435294785,1,0,0,8,C00B970403FFFFFF,can0
1267,1786717982.7697194,609654.314436437,435294785,1,0,0,8,C1FFFFFFFFFFFFFF,can0
1268,1786717982.7706537,609654.315367229,435357249,1,0,0,8,97FFFC00FFFFFFFF,can0
1269,1786717982.771568,609654.316280979,485490496,1,0,0,8,66998DED7D150000,can0
1270,1786717982.7789478,609654.323667396,485442017,1,0,0,8,66990100D0EDFCFF,can0
1271,1786717982.7809408,609654.325654437,485442017,1,0,0,8,66990100DCEDFEFF,can0
1272,1786717982.7815568,609654.326269437,485442017,1,0,0,8,66990100DAEDFFFF,can0
1273,1786717982.7820828,609654.326796229,485442017,1,0,0,8,669901002720FFFF,can0
1274,1786717982.7825701,609654.327282937,485490497,1,0,0,8,6699DAED00000000,can0
1275,1786717982.7833428,609654.328057771,485490497,1,0,0,8,6699272086D50300,can0
1276,1786717982.8189313,609654.363651896,485490497,1,0,0,8,6699DCED4F110000,can0
1277,1786717982.8201525,609654.364866271,485490496,1,0,0,8,6699BCED681C0200,can0
1278,1786717982.821067,609654.365786979,485490496,1,0,0,8,6699B1ED409E7900,can0
1279,1786717982.8217244,609654.366437396,485490497,1,0,0,8,6699DDEDD5280000,can0
1280,1786717982.822308,609654.367021021,485490496,1,0,0,8,6699CCECB3A80000,can0
1281,1786717982.8231046,609654.367821937,485490496,1,0,0,8,6699CBEC7F780000,can0
1282,1786717982.8245814,609654.369296104,485490497,1,0,0,8,6699D0ED38080000,can0
1283,1786717982.8271816,609654.371898021,485490496,1,0,0,8,6699DCEC0B9D0000,can0
1284,1786717982.828148,609654.372861729,485490496,1,0,0,8,6699DBECD17B0000,can0
1285,1786717982.8288739,609654.373587187,485490497,1,0,0,8,6699D1ED29010000,can0
1286,1786717982.8295727,609654.374286937,485490496,1,0,0,8,6699ECEC7A680000,can0
1287,1786717982.8305569,609654.375272771,485490497,1,0,0,8,6699D2ED35090000,can0
1288,1786717982.8313673,609654.376081479,485490496,1,0,0,8,6699EBEC60780000,can0
1289,1786717982.8319433,609654.376655812,485490497,1,0,0,8,6699D3ED01010000,can0
1290,1786717982.8324077,609654.377121354,485490496,1,0,0,8,6699FCECDA6D0000,can0
1291,1786717982.8328993,609654.377611396,485490496,1,0,0,8,6699FBECB54A0000,can0
1292,1786717982.903087,609654.447807188,418316096,1,0,0,8,D81EC82C00A046C0,can0
1293,1786717982.9133449,609654.458064188,485441761,1,0,0,8,669915203D030000,can0
1294,1786717982.9143925,609654.459106896,485490496,1,0,0,8,669915203D030000,can0
1295,1786717982.9285495,609654.473269438,485442017,1,0,0,8,6699152003030000,can0
1296,1786717982.9308457,609654.475564896,485490497,1,0,0,8,6699152003030000,can0
1297,1786717982.9342444,609654.478960313,485490657,1,0,0,8,6699FF0FAC260000,can0
1298,1786717982.9351568,609654.479872021,485490657,1,0,0,8,66991C20A047FFFF,can0
1299,1786717983.0397754,609654.584495521,485490657,1,0,0,8,669902207C150000,can0
1300,1786717983.0476308,609654.592362354,485490657,1,0,0,8,669903204C090000,can0
1301,1786717983.1809335,609654.725653979,773,0,0,0,8,0000000000000000,can0
1302,1786717983.1823852,609654.727098979,775,0,0,0,8,1234567856494300,can0
1303,1786717983.5106232,609655.055343104,485490496,1,0,0,8,66990102FC000000,can0
1304,1786717983.5115995,609655.056315479,485490496,1,0,0,8,66990A02FC000000,can0
1305,1786717983.559551,609655.104268063,485490496,1,0,0,8,6699000201000000,can0
1306,1786717983.5607014,609655.105418479,485490496,1,0,0,8,6699020200000000,can0
1307,1786717983.568822,609655.113539563,485490496,1,0,0,8,6699070200000000,can0
1308,1786717983.5699515,609655.114667104,485490496,1,0,0,8,66991E0300000000,can0
1309,1786717983.5707564,609655.115469896,485490496,1,0,0,8,66991C0300000000,can0
1310,1786717983.5885425,609655.133258896,485490496,1,0,0,8,66998DED7D150000,can0
1311,1786717983.6069067,609655.151626021,485490496,1,0,0,8,66998FED18010000,can0
1312,1786717983.6077695,609655.152483313,485490496,1,0,0,8,6699ECED04740000,can0
1313,1786717983.6111944,609655.155914521,485490496,1,0,0,8,6699DAED00000000,can0
1314,1786717983.6184268,609655.163144646,485490497,1,0,0,8,66998DED7D150000,can0
1315,1786717983.6722226,609655.216942938,485490497,1,0,0,8,6699BCED0CBA0100,can0
1316,1786717983.6733482,609655.218062105,485490497,1,0,0,8,6699CCEC3A7C0000,can0
1317,1786717983.6740603,609655.218774563,485490497,1,0,0,8,6699CBECCB740000,can0
1318,1786717983.6749802,609655.21970298,485490497,1,0,0,8,6699DCECD9AA0000,can0
1319,1786717983.6761303,609655.22084423,485490497,1,0,0,8,6699DBEC71780000,can0
1320,1786717983.6770341,609655.221748646,485490497,1,0,0,8,6699ECEC7C8B0000,can0
1321,1786717983.678242,609655.223032146,485490497,1,0,0,8,6699EBEC9D7B0000,can0
1322,1786717983.6794205,609655.224135313,485490497,1,0,0,8,6699FCECC1070000,can0
1323,1786717983.6804237,609655.225138313,485490497,1,0,0,8,6699FBEC09550000,can0
1324,1786717983.811156,609655.355876271,485490496,1,0,0,8,6699B3ED01000000,can0
1325,1786717983.8123593,609655.35707473,485490496,1,0,0,8,6699BCED8B1B0200,can0
1326,1786717983.8219585,609655.366678521,485490496,1,0,0,8,6699BCED8B1B0200,can0
1327,1786717983.8230715,609655.367785313,485490496,1,0,0,8,6699B1ED3D847900,can0
1328,1786717983.8238971,609655.36861048,485490496,1,0,0,8,6699CCEC7EA80000,can0
1329,1786717983.82451,609655.369223146,485490496,1,0,0,8,6699CBEC7A780000,can0
1330,1786717983.8251066,609655.369822188,485490496,1,0,0,8,6699DCECE09C0000,can0
1331,1786717983.8264432,609655.371158021,485490496,1,0,0,8,6699DBECD47B0000,can0
1332,1786717983.8285875,609655.373306146,485490496,1,0,0,8,6699ECECAA680000,can0
1333,1786717983.830109,609655.374826688,485490496,1,0,0,8,6699EBEC62780000,can0
1334,1786717983.8311796,609655.37589573,485490496,1,0,0,8,6699FCECAB6D0000,can0
1335,1786717983.8322663,609655.376982313,485490496,1,0,0,8,6699FBECB64A0000,can0
1336,1786717983.9033873,609655.448107646,502267712,1,0,0,8,40266699501000CA,can0
1337,1786717983.9043622,609655.449078105,502267712,1,0,0,8,41020000FFFFFFFF,can0
1338,1786717983.9052353,609655.449950563,502267712,1,0,0,8,428515AB14000000,can0
1339,1786717983.9072347,609655.451950021,502267712,1,0,0,8,430000CD02000000,can0
1340,1786717983.9079394,609655.45265398,502267712,1,0,0,8,4400420E00009602,can0
1341,1786717983.9087427,609655.453455896,502267712,1,0,0,8,45EE9A4001FFFFFF,can0
1342,1786717983.9188242,609655.463542896,485490657,1,0,0,8,6699FF0FAC260000,can0
1343,1786717983.9224014,609655.467117271,485490657,1,0,0,8,66991C20AC45FFFF,can0
1344,1786717984.0067337,609655.551473313,485490497,1,0,0,8,66998BED49000000,can0
1345,1786717984.055657,609655.600377063,435295296,1,0,0,8,007D15180104748E,can0
