seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,dlc,data_hex,interface
2720,1786717305.694476,608977.239191781,485490497,1,0,0,8,6699CCEC6F6F0000,can0
2721,1786717305.6952183,608977.23993174,485490497,1,0,0,8,6699CBEC828C0000,can0
2722,1786717305.6960847,608977.240798948,485490497,1,0,0,8,6699DCEC2BFB0000,can0
2723,1786717305.6968112,608977.241525698,485490497,1,0,0,8,6699DBECCF920000,can0
2724,1786717305.6987455,608977.243465865,485490497,1,0,0,8,6699ECEC3A8E0000,can0
2725,1786717305.699746,608977.244460531,485490497,1,0,0,8,6699EBEC2A8F0000,can0
2726,1786717305.700741,608977.245454365,485490497,1,0,0,8,6699FBECA6550000,can0
2727,1786717305.8055844,608977.350305531,485490496,1,0,0,8,66998DED7D150000,can0
2728,1786717305.8110976,608977.355816906,485490496,1,0,0,8,66998FED00010000,can0
2729,1786717305.8594372,608977.404156948,485490496,1,0,0,8,6699BCED88EF0100,can0
2730,1786717305.8602824,608977.404995781,485490496,1,0,0,8,6699B1ED62D57900,can0
2731,1786717305.8610082,608977.405722865,485490496,1,0,0,8,6699CCECDF4E0000,can0
2732,1786717305.8618572,608977.406571656,485490496,1,0,0,8,6699CBEC31920000,can0
2733,1786717305.8627746,608977.407490573,485490496,1,0,0,8,6699DCEC34940000,can0
2734,1786717305.86366,608977.408375031,485490496,1,0,0,8,6699DBECD2930000,can0
2735,1786717305.8645415,608977.409256115,485490496,1,0,0,8,6699ECEC19FF0000,can0
2736,1786717305.8655813,608977.410309948,485490496,1,0,0,8,6699EBECD68D0000,can0
2737,1786717305.8668282,608977.411542865,485490496,1,0,0,8,6699FBECB0570000,can0
2738,1786717306.026364,608977.571081573,485490657,1,0,0,8,6699FF0FAC260000,can0
2739,1786717306.0274642,608977.572179781,485490657,1,0,0,8,66991C206041FFFF,can0
2740,1786717306.093803,608977.638523948,435295296,1,0,0,8,007D15FE000474BE,can0
2741,1786717306.0949352,608977.639651406,435294784,1,0,0,8,800BBE0000FFFFFF,can0
2742,1786717306.1012723,608977.645988281,435294784,1,0,0,8,81FF4B00FFFFFFFF,can0
2743,1786717306.1021101,608977.646825115,435357504,1,0,0,8,BE01990E360000FF,can0
2744,1786717306.1031978,608977.647916573,435294784,1,0,0,8,800BBE0103FFFFFF,can0
2745,1786717306.106514,608977.651229698,435294784,1,0,0,8,81FFFFFFFFFFFFFF,can0
2746,1786717306.1073217,608977.652036115,435357504,1,0,0,8,BE02C40E590000FF,can0
2747,1786717306.108061,608977.652775031,435294784,1,0,0,8,600BBE0203FFFFFF,can0
2748,1786717306.10881,608977.653524448,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
2749,1786717306.1095777,608977.654292823,435357504,1,0,0,8,BE032B0EAD0000FF,can0
2750,1786717306.1103272,608977.655041365,435294784,1,0,0,8,600BBE0303FFFFFF,can0
2751,1786717306.1110759,608977.655789906,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
2752,1786717306.1118398,608977.656554156,435357504,1,0,0,8,BE04C408000000FF,can0
2753,1786717306.117856,608977.662571156,435294784,1,0,0,8,600BBE0403FFFFFF,can0
2754,1786717306.1186733,608977.663386531,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
2755,1786717306.119408,608977.664122031,435357248,1,0,0,8,BEFFFC00FFFFFFFF,can0
2756,1786717306.1856382,608977.730359448,485441761,1,0,0,8,66990100D0EDFCFF,can0
2757,1786717306.1867206,608977.731434656,485441761,1,0,0,8,66990100DCEDFEFF,can0
2758,1786717306.1877568,608977.73247099,773,0,0,0,8,0000000000000000,can0
2759,1786717306.1885166,608977.733230781,485441761,1,0,0,8,66990100DAEDFFFF,can0
2760,1786717306.18927,608977.733984365,775,0,0,0,8,1234567856494300,can0
2761,1786717306.1900403,608977.73475449,485441761,1,0,0,8,669901002720FFFF,can0
2762,1786717306.1908023,608977.735517156,485490496,1,0,0,8,6699DAED00000000,can0
2763,1786717306.1915424,608977.736256281,485490496,1,0,0,8,669927207BCF0300,can0
2764,1786717306.2056344,608977.750354448,485490496,1,0,0,8,6699DCED7F200000,can0
2765,1786717306.2065902,608977.751305156,485490496,1,0,0,8,6699DDEDD0830200,can0
2766,1786717306.2073348,608977.752048531,485490496,1,0,0,8,6699D0ED730E0000,can0
2767,1786717306.2080517,608977.752765073,485490496,1,0,0,8,6699D1EDF9030000,can0
2768,1786717306.2087324,608977.753446656,485490496,1,0,0,8,6699D2ED420E0000,can0
2769,1786717306.2094123,608977.754126865,485490496,1,0,0,8,6699D3EDB3020000,can0
2770,1786717306.2313046,608977.77602549,502267713,1,0,0,8,20266699501000E9,can0
2771,1786717306.2324486,608977.77716324,502267713,1,0,0,8,21000000FFFFFFFF,can0
2772,1786717306.23339,608977.77810474,502267713,1,0,0,8,228515AF14000000,can0
2773,1786717306.2342796,608977.778995323,502267713,1,0,0,8,230000C002000000,can0
2774,1786717306.2439156,608977.788633907,502267713,1,0,0,8,2400350900009F01,can0
2775,1786717306.2448208,608977.789535365,502267713,1,0,0,8,258A9A1300FFFFFF,can0
2776,1786717306.246141,608977.790855823,502267713,1,0,0,8,40286699A0100013,can0
2777,1786717306.2468963,608977.791609448,502267713,1,0,0,8,41002B0035003000,can0
2778,1786717306.2476923,608977.792406157,502267713,1,0,0,8,4259007C01CE027C,can0
2779,1786717306.2484782,608977.793191448,502267713,1,0,0,8,430148055799FB98,can0
2780,1786717306.2492146,608977.793928907,502267713,1,0,0,8,448A9A9E5CFFFFFF,can0
2781,1786717306.2499053,608977.794618365,502267713,1,0,0,8,45FFFFFFFFFFFFFF,can0
2782,1786717306.2559116,608977.800626157,485490497,1,0,0,8,66990102FC000000,can0
2783,1786717306.25666,608977.801374032,485490497,1,0,0,8,66990A02FC000000,can0
2784,1786717306.2794628,608977.824183448,435295297,1,0,0,8,007C15E5000474E5,can0
2785,1786717306.28076,608977.825475407,435294785,1,0,0,8,800BE50000FFFFFF,can0
2786,1786717306.2819054,608977.826621115,435294785,1,0,0,8,81FF4600FFFFFFFF,can0
2787,1786717306.2829297,608977.82764374,435357505,1,0,0,8,E501020E4F0000FF,can0
2788,1786717306.2838836,608977.828598407,435294785,1,0,0,8,800BE50103FFFFFF,can0
2789,1786717306.284808,608977.829523032,435294785,1,0,0,8,81FFFFFFFFFFFFFF,can0
2790,1786717306.3009121,608977.845629407,435357505,1,0,0,8,E502A60EC10000FF,can0
2791,1786717306.302067,608977.846782365,435294785,1,0,0,8,600BE50203FFFFFF,can0
2792,1786717306.305631,608977.850350657,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
2793,1786717306.3065736,608977.851288532,435357505,1,0,0,8,E503420E720000FF,can0
2794,1786717306.3073356,608977.852049157,435294785,1,0,0,8,600BE50303FFFFFF,can0
2795,1786717306.3080504,608977.852764448,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
2796,1786717306.3087335,608977.853446782,435357505,1,0,0,8,E5049008000000FF,can0
2797,1786717306.3094244,608977.854138573,435294785,1,0,0,8,600BE50403FFFFFF,can0
2798,1786717306.3100944,608977.854807448,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
2799,1786717306.3105779,608977.855290365,435357249,1,0,0,8,E5FFFC00FFFFFFFF,can0
2800,1786717306.3109996,608977.855712657,233966913,1,0,0,8,0001FDFFFFFFFFFF,can0
2801,1786717306.3239417,608977.868657448,485490497,1,0,0,8,6699000201000000,can0
2802,1786717306.3265262,608977.87124174,485490497,1,0,0,8,6699020200000000,can0
2803,1786717306.3274815,608977.87219549,485490497,1,0,0,8,6699070200000000,can0
2804,1786717306.3287148,608977.873430073,485490497,1,0,0,8,66991E0300000000,can0
2805,1786717306.3324096,608977.877127282,485490497,1,0,0,8,66991C0300000000,can0
2806,1786717306.3348095,608977.879525115,485490497,1,0,0,8,66998DED7C150000,can0
2807,1786717306.3391998,608977.88391549,485490497,1,0,0,8,66998FEDE6000000,can0
2808,1786717306.3420725,608977.886787198,485490497,1,0,0,8,6699ECED04740000,can0
2809,1786717306.342845,608977.887558073,485490497,1,0,0,8,6699DAED00000000,can0
2810,1786717306.5356157,608978.080336198,485490497,1,0,0,8,6699B3ED01000000,can0
2811,1786717306.5369875,608978.081713365,485490497,1,0,0,8,6699BCED57F50100,can0
2812,1786717306.6272805,608978.17200074,502267713,1,0,0,8,60266699501000E9,can0
2813,1786717306.6282766,608978.172990407,502267713,1,0,0,8,61000000FFFFFFFF,can0
2814,1786717306.6289809,608978.173695157,502267713,1,0,0,8,628515AF14000000,can0
2815,1786717306.6296139,608978.174327823,502267713,1,0,0,8,630000C002000000,can0
2816,1786717306.6323469,608978.177063407,502267713,1,0,0,8,6400350900009F01,can0
2817,1786717306.6347635,608978.179483448,502267713,1,0,0,8,658A9A1300FFFFFF,can0
2818,1786717306.6432009,608978.187921073,485490497,1,0,0,8,66998FEDE6000000,can0
